ee_addr	size	class	cov_status	cov_source	cov_fuzzy	ppc_addr	mangled	demangled	decl_file	conf
002e7c18	92	straight	near	lift	77.22	00624f38	_ZN2Ts27trap_target_seracher_searchEP8BD_VALUE	Ts::trap_target_seracher_search(BD_VALUE*)		sim-high
0031ab78	92	straight	near	lift	99.57	006a7158	_ZN2dk11SpriteImageD0Ev	dk::SpriteImage::~SpriteImage()		sim-med
00114438	88	loop	near	e3	55.83	000e7b90	_ZN2kn17FriendPersonality14getActionParamEi	kn::FriendPersonality::getActionParam(int)		med
00114490	88	loop	near	m2c	46.77	000e7bf8	_ZN2kn17FriendPersonality15getSpecialParamEi	kn::FriendPersonality::getSpecialParam(int)		sim-med
001317a8	88	float	near	lift	54.47	00103568	_ZN2kn9MotionRAW11getPositionERNS_7FMatrixEf	kn::MotionRAW::getPosition(kn::FMatrix&, float)		sim-low
00155ee8	88	switch	near	lift	99.86	000a2340	_ZN2dk12GAUGE_PLAYER15getDriveInSqNumEv	dk::GAUGE_PLAYER::getDriveInSqNum()		high
001659b8	88	straight	near	lift	98.18	0006ae58	_ZN2dk6ObjOcc6createEPvi	dk::ObjOcc::create(void*, int)		sim-low
0016ace0	88	float	near	lift	83.05	0045ea04	_ZN2YS3OBJ7set_posERKN2kn7FVectorE	YS::OBJ::set_pos(kn::FVector const&)		seed
0016c640	88	loop	near	lift	98.86	00462544	_ZN2YS3OBJ10StopEndAllEi	YS::OBJ::StopEndAll(int)		med
001708f8	88	branchy	near	lift	88.18	00417020	_ZN2YS10CACHE_BUFF5AllocEPKci	YS::CACHE_BUFF::Alloc(char const*, int)		seed
00171ea8	88	float	near	lift	86.55	004fcc84	_ZN2YS32trap_obj_get_lightcycle_movementEP8BD_VALUE	YS::trap_obj_get_lightcycle_movement(BD_VALUE*)		sim-sandwich
001733f8	88	float	near	lift	56.61	00503524	_ZN2YS30trap_bg_set_belt_conveyor_taskEP4TASK	YS::trap_bg_set_belt_conveyor_task(TASK*)		med
0017c108	88	float	near	lift	87.73	004cf9e8	_ZN2YS11ACTION_IDLE13change_motionEPNS_3OBJEi	YS::ACTION_IDLE::change_motion(YS::OBJ*, int)		sim-high
0017f380	88	loop	near	lift	95.00	0045ac98	_ZN2YS6MOTION11clear_queueEv	YS::MOTION::clear_queue()		high
00185e20	88	float	near	lift	98.86	00425a48	_ZN2YS5ENEMY12StopStartAllEi	YS::ENEMY::StopStartAll(int)		high
001abdf0	88	branchy	near	lift	75.17	004bbff4	_ZN2YS8TURNPAGE3setENS0_4TYPEE	YS::TURNPAGE::set(YS::TURNPAGE::TYPE)		sim-med
001ac078	88	branchy	near	lift	96.27	006ccaa0	_ZN2YS11WINDOW_BASE8set_tailEiii	YS::WINDOW_BASE::set_tail(int, int, int)		sim-low
001b3330	88	loop	near	ghidra	90.91	00472c40	_ZN2YS6OBJOCC10enable_allEv	YS::OBJOCC::enable_all()		seed
001bba30	88	branchy	near	lift	49.32	00453024	_ZN2YS7MISSION8ShowHelpEv	YS::MISSION::ShowHelp()		med
001bc130	88	branchy	near	ghidra	70.86	00456780	_ZN2YS7MISSION12IsActivate2dEv	YS::MISSION::IsActivate2d()		sim-high
001c1060	88	loop	near	ghidra	95.22	00463590	_ZN2YS3OBJ9DetachAllEv	YS::OBJ::DetachAll()		high
001c9958	88	branchy	near	m2c	56.36	00494540	_ZN2YS9SACRIFICE9CheckFormEii	YS::SACRIFICE::CheckForm(int, int)		med
001c9b38	88	branchy	near	m2c	56.82	00494a94	_ZN2YS9SACRIFICE16GetCommandStatusEPKNS_12COMMAND_ELEME	YS::SACRIFICE::GetCommandStatus(YS::COMMAND_ELEM const*)		high
001cebb0	88	straight	near	lift	99.00	004ecd2c	_ZN2YS10LIGHTCYCLE4InitEv	YS::LIGHTCYCLE::Init()		sim-med
001dccc8	88	branchy	near	ghidra	76.82	002b23b0	_ZN3ryj6EFFECT9is_deleteEv	ryj::EFFECT::is_delete()		sim-low
001de168	88	loop	near	m2c	71.36	002b57e4	_ZN3ryj3PAX5startEiiiiPv	ryj::PAX::start(int, int, int, int, void*)		high
001de4b0	88	loop	near	lift	78.00	002b622c	_ZN3ryj3PAX10each_groupEiPNS_6EFFECTE	ryj::PAX::each_group(int, ryj::EFFECT*)		med
0020cf60	88	float	near	lift	88.18	005d1080	pppRyjDrawMegaBirthUserCtrl3	pppRyjDrawMegaBirthUserCtrl3		sim-med
00239e60	88	float	near	lift	81.09	000c2240	_ZN2YI8SEQUENCE8SetScaleEfff	YI::SEQUENCE::SetScale(float, float, float)		sim-low
00239f78	88	float	near	lift	66.61	000c2ca0	_ZN2YI8SEQUENCE9SetScaleYEf	YI::SEQUENCE::SetScaleY(float)		med
00242df0	88	branchy	near	m2c	97.18	003190a4	_ZN2Tz6Config15SetSummonEffectEi	Tz::Config::SetSummonEffect(int)		sim-high
002534e0	88	branchy	near	lift	88.18	002eb2e8	_ZN2Tz8CampMenu12StartHelpGraEPvS1_	Tz::CampMenu::StartHelpGra(void*, void*)		med
00258ce8	88	loop	near	lift	79.64	002ebdf0	_ZN2Tz6CmComm15InitConfirmMessEPKt	Tz::CmComm::InitConfirmMess(unsigned short const*)		med
002594b8	88	loop	near	ghidra	45.70	002ecc74	_ZN2Tz6CmComm16GetItemIconMsgIdEi	Tz::CmComm::GetItemIconMsgId(int)		sim-sandwich
002ad338	88	loop	near	lift	49.05	00334690	_ZN2Tz10JmComplete11isAnsemCompEv	Tz::JmComplete::isAnsemComp()		sim-low
002d7338	88	branchy	near	lift	88.18	006375b4	_ZN2Ti12MGHachimitsuD1Ev	Ti::MGHachimitsu::~MGHachimitsu()		sim-high
002e0e70	88	branchy	near	lift	88.18	006330a4	_ZN2Ti11MG_ALEscapeD1Ev	Ti::MG_ALEscape::~MG_ALEscape()		sim-high
002e2240	88	branchy	near	lift	88.18	00634af4	_ZN2Ti12MG_EHSidecarD1Ev	Ti::MG_EHSidecar::~MG_EHSidecar()		sim-high
002e9338	88	loop	near	lift	95.48	0062b63c	_ZN2Ts21ExecAllFlareFinalizerEP4TASK	Ts::ExecAllFlareFinalizer(TASK*)		med
0031a548	88	straight	near	lift	99.09	006a7e8c	_ZN2dk19TREASURE_PRIZE_INFOD0Ev	dk::TREASURE_PRIZE_INFO::~TREASURE_PRIZE_INFO()		sim-vt-high
00108930	84	loop	near	lift	76.33	00116a08	_ZN2kn9DrawParam13getPartsColorEi	kn::DrawParam::getPartsColor(int)		sim-med
00148638	84	float	near	m2c	46.36	000acf7c	_ZN2dk11OctDrawFile12calcLODLevelEPNS_11ObjDrawListEf	dk::OctDrawFile::calcLODLevel(dk::ObjDrawList*, float)		sim-med
00160430	84	float	near	ghidra	93.81	00089a00	_ZN2dk5BgObj10calcMotionEv	dk::BgObj::calcMotion()		sim-med
00172fb0	84	straight	near	lift	62.82	00502f3c	_ZN2YS14trap_area_jumpEP8BD_VALUE	YS::trap_area_jump(BD_VALUE*)		sim-high
00173558	84	float	near	lift	85.90	00503738	_ZN2YS22trap_bg_get_random_posEP8BD_VALUE	YS::trap_bg_get_random_pos(BD_VALUE*)		med
0017a538	84	branchy	near	e3	84.71	0047efe4	_ZN2YS6PLAYER11is_changingEv	YS::PLAYER::is_changing()		high
00187b90	84	branchy	near	lift	90.10	003ffed8	_ZN2YS3ACT4stopEv	YS::ACT::stop()		high
0018d738	84	straight	near	e3	99.76	0040875c	_ZN2YS6ATTACK4InitEv	YS::ATTACK::Init()		high
0019b328	84	loop	near	e3	90.00	004b22a0	_ZN2YS10UNIT_GROUP8get_pathEi	YS::UNIT_GROUP::get_path(int)		med
001a1658	84	branchy	near	lift	80.71	0049a0e4	_ZN2YS5SHEET9AllocPartEii	YS::SHEET::AllocPart(int, int)		med
001a8258	84	loop	near	e3	82.86	004ab52c	_ZN2YS8TREASURE5TABLE8GetEventEi	YS::TREASURE::TABLE::GetEvent(int)		med
001a8f10	84	branchy	near	ghidra	58.52	0044a55c	_ZN2YS6MEMBER16PartToMemberPartEi	YS::MEMBER::PartToMemberPart(int)		med
001bc6a8	84	straight	near	lift	90.48	0041dc0c	_ZN2YS12COMMAND_SLOT3setEPKNS_12COMMAND_ELEMEPNS_3OBJEPKNS_6TARGETEi	YS::COMMAND_SLOT::set(YS::COMMAND_ELEM const*, YS::OBJ*, YS::TARGET const*, int)		high
001c9df8	84	loop	near	m2c	99.29	00494b50	_ZN2YS9SACRIFICE6IsExecEv	YS::SACRIFICE::IsExec()		med
001db950	84	straight	near	m2c	68.10	0042146c	_ZN2YS8CROWDOBJC2EPKNS_8OBJENTRYEii	YS::CROWDOBJ::CROWDOBJ(YS::OBJENTRY const*, int, int)		sim-med
001dc018	84	loop	near	ghidra	75.00	002b05b8	_ZN3ryj11EFFECT_DATA9no_searchEjRPvRj	ryj::EFFECT_DATA::no_search(unsigned int, void*&, unsigned int&)		sim-med
0022ae98	84	straight	near	m2c	80.78	002e0dc0	_ZN2sa13MUSICAL_INPUT14ExcellentPrintERN2kn7FVectorE	sa::MUSICAL_INPUT::ExcellentPrint(kn::FVector&)		sim-high
0022aef0	84	straight	near	m2c	80.78	002e1168	_ZN2sa13MUSICAL_INPUT9GoodPrintERN2kn7FVectorE	sa::MUSICAL_INPUT::GoodPrint(kn::FVector&)		sim-high
0022af48	84	straight	near	m2c	80.78	002e0d64	_ZN2sa13MUSICAL_INPUT8BadPrintERN2kn7FVectorE	sa::MUSICAL_INPUT::BadPrint(kn::FVector&)		sim-high
00259460	84	loop	near	lift	64.86	002ecbe4	_ZN2Tz6CmComm11GetItemIconEib	Tz::CmComm::GetItemIcon(int, bool)		sim-sandwich
002bacc0	84	straight	near	e3	60.81	0013cc54	_ZN8TRANSFER4initEv	TRANSFER::init()		med
002bc398	84	branchy	near	m2c	99.76	00139fe8	_ZN5SOUND8setPosSeEjRKN2kn7FVectorE	SOUND::setPosSe(unsigned int, kn::FVector const&)		med
002c0470	84	branchy	near	lift	80.00	00661340	_ZN8worldmap12LockOnCamera6updateEv	worldmap::LockOnCamera::update()		sim-med
002e70b0	84	loop	near	lift	95.45	0065ccf4	_ZN2Ti3AfpD1Ev	Ti::Afp::~Afp()		sim-high
002e8390	84	float	near	ghidra	71.05	00627080	_ZN2Ts19trap_obj_hop_directEP8BD_VALUE	Ts::trap_obj_hop_direct(BD_VALUE*)		sim-high
002eb9d8	84	branchy	near	lift	87.33	0061d8f4	_ZN2Ts17ACTION_SKATEBOARD13change_motionEPN2YS3OBJEif	Ts::ACTION_SKATEBOARD::change_motion(YS::OBJ*, int, float)		sim-high
002f07f8	84	branchy	near	lift	85.90	00611178	_ZN2kn35trap_chickenlittle_get_shoot_targetEP8BD_VALUE	kn::trap_chickenlittle_get_shoot_target(BD_VALUE*)		sim-high
00106a60	80	branchy	near	e3	99.70	000da3a0	_ZN2kn9getCameraEb	kn::getCamera(bool)		med
0013c7d0	80	branchy	near	ghidra	92.38	0004d350	_ZN2dk12COMMAND_DRAW13isCommandSkipEv	dk::COMMAND_DRAW::isCommandSkip()		med
00161598	80	float	near	m2c	69.09	000aa0c4	_ZN2dk6Motion4calcEv	dk::Motion::calc()		sim-med
00165968	80	loop	near	lift	95.05	0006ae18	_ZN2dk6ObjOcc4exitEv	dk::ObjOcc::exit()		med
0016e240	80	branchy	near	lift	89.25	004b8684	_ZN2YS19trap_effect_set_dirEP8BD_VALUE	YS::trap_effect_set_dir(BD_VALUE*)		sim-high
00175b68	80	branchy	near	lift	66.20	00475b24	_ZN2YS5PARTY14_OVR_post_execEv	YS::PARTY::_OVR_post_exec()		high
0018dbd8	80	branchy	near	m2c	83.25	004084bc	_ZN2YS6ATTACK6is_hitEv	YS::ATTACK::is_hit()		seed
0018ef98	80	loop	near	m2c	47.00	00408a30	_ZN2YS6ATTACK7ReplaceEPNS_6BTLOBJES2_	YS::ATTACK::Replace(YS::BTLOBJ*, YS::BTLOBJ*)		med
00192818	80	straight	near	m2c	21.30	0044c810	_ZNK2YS7MESSAGE14_get_page_sizeEPKNS_4FONTERNS0_5STYLEERNS0_4SIZEE	YS::MESSAGE::_get_page_size(YS::FONT const*, YS::MESSAGE::STYLE&, YS::MESSAGE::SIZE&) const		sim-low
00194930	80	straight	near	lift	88.80	00405f40	_ZN2YS8AREAINFO6SetBgmEv	YS::AREAINFO::SetBgm()		med
00194980	80	branchy	near	lift	59.70	00405ff0	_ZN2YS8AREAINFO12CheckNavimapEv	YS::AREAINFO::CheckNavimap()		med
00197b98	80	float	near	lift	66.75	00428fe8	_ZN2YS5EVENT11GetRestTimeEv	YS::EVENT::GetRestTime()		seed
0019b380	80	loop	near	e3	89.50	004b2308	_ZN2YS10UNIT_GROUP14get_path_by_idEi	YS::UNIT_GROUP::get_path_by_id(int)		med
0019bf00	80	branchy	near	ghidra	84.00	00465088	_ZN2YS3OBJ14is_battle_modeEv	YS::OBJ::is_battle_mode()		med
0019d4f8	80	branchy	near	lift	26.20	00490ed8	_ZN2YS5RECOM4initEv	YS::RECOM::init()		sim-high
001a2578	80	branchy	near	lift	76.90	00498f8c	_ZN2YS5SHEET10add_attackEi	YS::SHEET::add_attack(int)		sim-med
001a25c8	80	branchy	near	lift	76.90	00498fd0	_ZN2YS5SHEET10add_wisdomEi	YS::SHEET::add_wisdom(int)		sim-med
001a2618	80	branchy	near	lift	76.90	00499014	_ZN2YS5SHEET11add_defenceEi	YS::SHEET::add_defence(int)		sim-med
001a2668	80	branchy	near	lift	76.90	00499058	_ZN2YS5SHEET6add_apEi	YS::SHEET::add_ap(int)		sim-med
001a7588	80	branchy	near	lift	74.25	0040d720	_ZN2YS2BG11GetCrossPosERKN2kn7FVectorES4_RS2_i	YS::BG::GetCrossPos(kn::FVector const&, kn::FVector const&, kn::FVector&, int)		med
001aff90	80	loop	near	lift	88.00	004ba5a4	_ZN2YS5VOICE11GetTableNumEiiiPi	YS::VOICE::GetTableNum(int, int, int, int*)		sim-low
001b0448	80	branchy	near	m2c	97.00	00444f10	_ZN2YS6LOOKAT8set_boneEPNS_3OBJE	YS::LOOKAT::set_bone(YS::OBJ*)		sim-med
001bd8c8	80	straight	near	lift	54.80	00481438	_ZN2YS14PLAYER_COMMAND7_decideEv	YS::PLAYER_COMMAND::_decide()		high
001bff88	80	loop	near	lift	75.30	0040a414	_ZN2YS12ATTACK_CHECK4InitEv	YS::ATTACK_CHECK::Init()		med
001c0560	80	loop	near	lift	96.40	0040a840	_ZN2YS12ATTACK_CHECK4ExecEv	YS::ATTACK_CHECK::Exec()		sim-med
001c9e50	80	loop	near	ghidra	90.91	00494bc4	_ZN2YS9SACRIFICE10WaitStableEP4TASK	YS::SACRIFICE::WaitStable(TASK*)		high
001d44d8	80	loop	near	lift	79.05	00442a34	_ZN2YS11LIMIT_TABLE6SearchEi	YS::LIMIT_TABLE::Search(int)		high
001e03b0	80	branchy	near	lift	0.00	002b9754	_ZN3ryj5SHAKE9FinalizerEP4TASK	ryj::SHAKE::Finalizer(TASK*)		sim-low
00225640	80	straight	near	ghidra	90.45	002c1194	_ZN2sa5EVENT16readBgmBuffAllocEPcPNS_7READ_WKENS_11EVENT_ALLOC10ALLOC_TYPEE	sa::EVENT::readBgmBuffAlloc(char*, sa::READ_WK*, sa::EVENT_ALLOC::ALLOC_TYPE)		med
00244938	80	branchy	near	m2c	86.50	003cc158	_ZN2Tz4TRTE9GetLayPicEi	Tz::TRTE::GetLayPic(int)		sim-med
002d28f8	80	straight	near	ghidra	81.24	00645c68	_ZN2Ti9MGOarashi12on_get_prizeEii	Ti::MGOarashi::on_get_prize(int, int)		sim-low
002daa00	80	branchy	near	lift	99.00	0063caa4	_ZN2Ti18MGHachimitsuPlayer13player_pod_seEi	Ti::MGHachimitsuPlayer::player_pod_se(int)		med
002de698	80	float	near	ghidra	83.40	00641f94	_ZN2Ti12MGJumpGimObj6freezeEv	Ti::MGJumpGimObj::freeze()		med
002e2d88	80	branchy	near	lift	97.00	00635ad8	_ZN2Ti12MG_EHSidecar8PlayPathEib	Ti::MG_EHSidecar::PlayPath(int, bool)		high
002ed4b8	80	straight	near	m2c	52.10	006294dc	_ZN2Ts16TRINITY_SHOT_OBJ5StartEPN2YS3OBJEPNS1_6TARGETERKN2kn7FVectorES9_	Ts::TRINITY_SHOT_OBJ::Start(YS::OBJ*, YS::TARGET*, kn::FVector const&, kn::FVector const&)		med
00102180	76	loop	near	lift	61.47	00039b18	_ZN9GAME_MODE11getExecModeEPPS_	GAME_MODE::getExecMode(GAME_MODE**)		med
0010f6f8	76	float	near	ghidra	68.16	000e33f4	_ZN2kn6Friend12checkMpRatioEPN2YS5PARTYEf	kn::Friend::checkMpRatio(YS::PARTY*, float)		sim-med
00123d40	76	straight	near	ghidra	97.37	000f2c64	_ZN2kn10ModelMulti14getBoundingBoxERNS_7FVectorES2_	kn::ModelMulti::getBoundingBox(kn::FVector&, kn::FVector&)		high
00138140	76	straight	near	ghidra	95.79	00080c14	_ZN2dk13TREASURE_INFO3offEv	dk::TREASURE_INFO::off()		high
00143348	76	straight	near	ghidra	70.91	0006c824	_ZN2dk6Octree14findDrawObjectEPNS_11ObjDrawListE	dk::Octree::findDrawObject(dk::ObjDrawList*)		sim-low
0015c450	76	branchy	near	lift	86.36	00069934	_ZN2dk8ObjEntry4showEj	dk::ObjEntry::show(unsigned int)		sim-med
00160488	76	straight	near	ghidra	38.05	00089510	_ZN2dk5BgObj8setColorEhhh	dk::BgObj::setColor(unsigned char, unsigned char, unsigned char)		sim-low
0016bd10	76	straight	near	lift	97.89	004c6298	_ZN2YS6ACTION3GetENS0_2IDE	YS::ACTION::Get(YS::ACTION::ID)		seed
001997c0	76	branchy	near	ghidra	74.85	004b09d8	_ZN2YS10UNIT_GROUP14get_level_costEv	YS::UNIT_GROUP::get_level_cost()		sim-med
0019b260	76	loop	near	lift	94.50	004b245c	_ZN2YS10UNIT_GROUP6SearchEi	YS::UNIT_GROUP::Search(int)		med
001aaf98	76	branchy	near	m2c	68.75	0042dce4	_ZNK2YS4FONT7is_clipEiiii	YS::FONT::is_clip(int, int, int, int) const		sim-low
001c7950	76	float	near	lift	66.05	0048d754	_ZN2YS11PRIZEEFFECT7can_getEPNS_6BTLOBJEff	YS::PRIZEEFFECT::can_get(YS::BTLOBJ*, float, float)		high
001ca448	76	branchy	near	m2c	74.70	004d0a74	_ZN2YS17ACTION_LIGHTCYCLE5IsRunEPNS_3OBJE	YS::ACTION_LIGHTCYCLE::IsRun(YS::OBJ*)		sim-med
001d1760	76	branchy	near	lift	51.58	00453dbc	_ZN2YS9MISSION2D9set_paramEiii	YS::MISSION2D::set_param(int, int, int)		sim-low
001d5cd0	76	branchy	near	m2c	73.68	0042fbb4	_ZN2YS10FORM_LEVEL14GetSummonTableEv	YS::FORM_LEVEL::GetSummonTable()		sim-low
00209e80	76	straight	near	lift	64.00	005c5418	pppRyjDrawMatrixWorldDttFrCon	pppRyjDrawMatrixWorldDttFrCon		sim-med
00225b00	76	branchy	near	ghidra	90.53	002c94e4	_ZN2sa5EVENT10isJumpModeEi	sa::EVENT::isJumpMode(int)		high
00230878	76	loop	near	lift	82.37	002cf610	_ZN2sa5EVENT25set_spline_point_data_setERNS_16BIN_SPLINE_POINTE	sa::EVENT::set_spline_point_data_set(sa::BIN_SPLINE_POINT&)		sim-low
0023f070	76	straight	near	lift	98.16	00365d88	_ZN2Tz6Layout6setNumEii	Tz::Layout::setNum(int, int)		seed
00242740	76	branchy	near	ghidra	86.32	00376320	_ZN2Tz9MenuSound8SetPauseEi	Tz::MenuSound::SetPause(int)		high
002956c0	76	straight	near	ghidra	69.47	00362a28	_ZN2Tz10JmWorldSel8SelCheckEi	Tz::JmWorldSel::SelCheck(int)		seed
002bbe80	76	loop	near	lift	61.47	001398a8	_ZN5SOUND11muteBgSeOffEv	SOUND::muteBgSeOff()		med
002bbf18	76	loop	near	lift	61.47	001399c4	_ZN5SOUND13silentBgSeOffEv	SOUND::silentBgSeOff()		high
002cbca0	76	float	near	ghidra	64.40	00655c08	_ZN2Ti4Path17get_next_movementERKN2kn7FVectorES4_	Ti::Path::get_next_movement(kn::FVector const&, kn::FVector const&)		sim-high
002db858	76	straight	near	lift	75.79	0063d6cc	_ZN2Ti14MGHachimitsuPoC1EPKN2YS8OBJENTRYERKN2kn7FVectorEf	Ti::MGHachimitsuPo::MGHachimitsuPo(YS::OBJENTRY const*, kn::FVector const&, float)		sim-med
00106a18	72	branchy	near	e3	68.70	000da2fc	_ZN2kn13getProjectionEb	kn::getProjection(bool)		high
00154ee8	72	branchy	near	m2c	70.56	0009ef24	_ZN2dk12GAUGE_FRIEND12getBaseSqNumEv	dk::GAUGE_FRIEND::getBaseSqNum()		sim-med
0016ac38	72	branchy	near	lift	79.94	004614fc	_ZN2YS3OBJ17start_effect_bindEiiiPS0_	YS::OBJ::start_effect_bind(int, int, int, YS::OBJ*)		med
0016d920	72	float	near	ghidra	52.72	004b7810	_ZN2YS17trap_vector_angleEP8BD_VALUE	YS::trap_vector_angle(BD_VALUE*)		sim-med
00170cd0	72	branchy	near	lift	60.00	00416ea8	_ZN2YS10CACHE_BUFF10IsFlushingEv	YS::CACHE_BUFF::IsFlushing()		high
00170dd0	72	loop	near	lift	96.67	00416f54	_ZN2YS10CACHE_BUFF9WaitFlushEP4TASK	YS::CACHE_BUFF::WaitFlush(TASK*)		med
00171268	72	float	near	m2c	69.17	004f7728	_ZN2YS19trap_sysobj_fadeoutEP8BD_VALUE	YS::trap_sysobj_fadeout(BD_VALUE*)		sim-sandwich
001712b0	72	float	near	lift	71.84	004f7788	_ZN2YS18trap_sysobj_fadeinEP8BD_VALUE	YS::trap_sysobj_fadein(BD_VALUE*)		sim-sandwich
00171418	72	branchy	near	lift	97.44	004f8178	_ZN2YS12trap_obj_posEP8BD_VALUE	YS::trap_obj_pos(BD_VALUE*)		sim-med
00188b68	72	loop	near	lift	77.28	00496118	_ZN2YS7PARTRAM11add_abilityEib	YS::PARTRAM::add_ability(int, bool)		seed
00190388	72	straight	near	lift	38.00	004a8b30	_ZNK2YS6TARGET7get_posEv	YS::TARGET::get_pos() const		med
0019da20	72	straight	near	ghidra	99.89	0049116c	_ZN2YS5RECOM7releaseEv	YS::RECOM::release()		sim-med
001a3820	72	branchy	near	ghidra	56.33	00436984	_ZN2YS4ITEM10GetCommandEi	YS::ITEM::GetCommand(int)		med
001a5928	72	straight	near	lift	85.56	00483328	_ZN2YS5PRIZE4InitEv	YS::PRIZE::Init()		high
001bcf38	72	branchy	near	lift	56.83	0041c534	_ZN2YS12COMMAND_MENU16is_shortcut_menuEv	YS::COMMAND_MENU::is_shortcut_menu()		high
00239558	72	loop	near	lift	86.39	000c7a54	_ZN2YI6SPRITE11SetDirextUVEPtS1_	YI::SPRITE::SetDirextUV(unsigned short*, unsigned short*)		high
0023d320	72	branchy	near	ghidra	70.50	0036fe90	_ZN2Tz10MenuCommon11SetOneInterEv	Tz::MenuCommon::SetOneInter()		med
002e9b10	72	loop	near	lift	97.50	006224bc	_ZN2Ts15TARGET_SEARCHERC1Ei	Ts::TARGET_SEARCHER::TARGET_SEARCHER(int)		sim-sandwich
001585a0	68	straight	near	lift	49.88	0008cd10	_ZN2dk12CameraConfig8isManualEPN2YS3PADE	dk::CameraConfig::isManual(YS::PAD*)		seed
00167e28	68	straight	near	ghidra	75.68	004745f0	_ZN2YS7SOFTPAD6EnableEv	YS::SOFTPAD::Enable()		sim-med
001a6600	68	float	near	m2c	61.05	004479a8	_ZN2YS5MAGIC10CanAddCostEf	YS::MAGIC::CanAddCost(float)		seed
001c0410	68	float	near	lift	75.88	00409c38	_ZN2YS12ATTACK_CHECK19hit_interval_attackEPNS_6ATTACKEPKNS_11ATTACKPARAME	YS::ATTACK_CHECK::hit_interval_attack(YS::ATTACK*, YS::ATTACKPARAM const*)		sim-med
001d7a08	68	loop	near	lift	70.88	004a336c	_ZN2YS4STOP3endEi	YS::STOP::end(int)		med
001d9e30	68	branchy	near	ghidra	74.47	0043a0c4	_ZN2YS6JIGSAW4EachEPKS0_	YS::JIGSAW::Each(YS::JIGSAW const*)		med
001db250	68	float	near	lift	62.96	004c2758	_ZNK2YS4ZONE7is_jumpEi	YS::ZONE::is_jump(int) const		sim-med
002092e0	68	branchy	near	lift	64.00	005c3f10	pppRyjDrawKekoto	pppRyjDrawKekoto		sim-sandwich
00241a00	68	loop	near	ghidra	65.59	0036c448	_ZN2Tz5MCard12isEnableDataEv	Tz::MCard::isEnableData()		med
00242b10	68	straight	near	lift	73.89	00318cfc	_ZN2Tz6Config11SetNaviModeEb	Tz::Config::SetNaviMode(bool)		sim-sandwich
00242b88	68	straight	near	lift	73.89	00318d8c	_ZN2Tz6Config13SetCameraAutoEb	Tz::Config::SetCameraAuto(bool)		sim-sandwich
00242ca0	68	straight	near	lift	73.89	00318efc	_ZN2Tz6Config13SetCommandKH2Eb	Tz::Config::SetCommandKH2(bool)		sim-sandwich
00242d10	68	straight	near	lift	73.89	00318f88	_ZN2Tz6Config13SetCameraHRevEb	Tz::Config::SetCameraHRev(bool)		sim-sandwich
00242d80	68	straight	near	lift	73.89	0031901c	_ZN2Tz6Config13SetCameraVRevEb	Tz::Config::SetCameraVRev(bool)		sim-sandwich
00256a58	68	straight	near	lift	86.35	0030f0b0	_ZN2Tz5CmTop14UpdateHelpMessEv	Tz::CmTop::UpdateHelpMess()		high
00284ea8	68	straight	near	lift	98.82	002f0650	_ZN2Tz6Ending15SoundBufferFreeEv	Tz::Ending::SoundBufferFree()		high
0028dd90	68	branchy	near	lift	59.30	00376e94	_ZN2Tz8MenuUtil12GetAlignTypeEi	Tz::MenuUtil::GetAlignType(int)		sim-sandwich
002a9ce8	68	straight	near	lift	84.71	00344074	_ZN2Tz9JmNewInfo4InitEv	Tz::JmNewInfo::Init()		high
002bbe38	68	loop	near	lift	68.71	0013981c	_ZN5SOUND10muteBgSeOnEv	SOUND::muteBgSeOn()		sim-med
002bbed0	68	loop	near	lift	68.71	00139938	_ZN5SOUND12silentBgSeOnEv	SOUND::silentBgSeOn()		med
002bc7a8	68	loop	near	lift	82.94	00139024	_ZN5SOUND10getLinkNumEi	SOUND::getLinkNum(int)		med
002c1aa0	68	straight	near	m2c	96.41	003ebce4	_ZN8worldmap4GumiC1EPKN2YS8OBJENTRYERKN2kn7FVectorEf	worldmap::Gumi::Gumi(YS::OBJENTRY const*, kn::FVector const&, float)		sim-low
002c6280	68	branchy	near	ghidra	98.82	003d6d70	_ZN8worldmap13CameraManager6removeEi	worldmap::CameraManager::remove(int)		sim-low
002cffe0	68	straight	near	lift	84.00	0064dda4	_ZN2Ti5MGObjD2Ev	Ti::MGObj::~MGObj()		sim-med
002d5bd8	68	branchy	near	lift	67.06	006f19b8	_ZN2YS6BTLOBJ6VTABLEIN2Ti15MGOarashiPlayerEE7is_starEPS0_	YS::BTLOBJ::VTABLE<Ti::MGOarashiPlayer>::is_star(YS::BTLOBJ*)		sim-low
002eee68	68	straight	near	lift	75.26	0060b974	_ZN4menu9ObjWidget4drawENS_8PositionEN2YS5COLORE	menu::ObjWidget::draw(menu::Position, YS::COLOR)		sim-med
0015a6c8	64	straight	near	lift	48.32	0007ddb4	_ZN2dk12TargetCamera6changeEPN2YS6TARGETE	dk::TargetCamera::change(YS::TARGET*)		seed
0016ae18	64	float	near	m2c	63.78	00461120	_ZN2YS3OBJ15reset_first_posEv	YS::OBJ::reset_first_pos()		high
00173518	64	float	near	ghidra	88.06	00503668	_ZN2YS26trap_bg_set_uvscroll_speedEP8BD_VALUE	YS::trap_bg_set_uvscroll_speed(BD_VALUE*)		sim-med
